collection,collection.label,ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,classif2,classif2.label,classif3,classif3.label,classif4,classif4.label,classif5,classif5.label,time,obs_value,obs_status,obs_status.label,note_classif,note_classif.label,note_indicator,note_indicator.label,note_source,note_source.label,
SDG,SDG labour market indicators,ALB,Albania,EA:847,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,6.0,,,,,,,S3:5,Data reference period: Annual or annual average,
SDG,SDG labour market indicators,ALB,Albania,EA:847,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,6.2,,,,,,,S3:5,Data reference period: Annual or annual average,
SDG,SDG labour market indicators,ARE,United Arab Emirates,BA:716,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,8.7,,,,,,,S3:13,Data reference period: February,
SDG,SDG labour market indicators,ARE,United Arab Emirates,BA:716,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2016,6.2,,,,,,,S3:5_T3:95,Data reference period: Annual or annual average | Age coverage - maximum age: 65 years old,
SDG,SDG labour market indicators,ARE,United Arab Emirates,AA:858,Population census,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,8.0,,,,,,,S3:23,Data reference period: December,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,14.1,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,14.3,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,14.3,,,,,I11:264_I13:3888,"Break in series: Methodology revised | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,14.3,,,,,,,R1:2477_S4:33,Repository: NSO | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,14.1,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,13.3,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,13.6,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,13.4,,,,,I11:264_I13:3888,"Break in series: Methodology revised | Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,13.1,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,13.2,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARG,Argentina,BA:150,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2014,13.1,,,,,I13:3888,"Remarks: Warning on the use of statistical series: Statistical series published after January 2007 and before December 2015 should be used with caution.  The INDEC, based on  what is stated in decrees 181/15 and 55/16,  is undertaking the investigations required to ensure the regularity of data collection, processing and dissemination procedures.",R1:3513_S4:33,Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas,
SDG,SDG labour market indicators,ARM,Armenia,BA:867,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,6.9,,,,,,,S3:5_S5:352_T2:85,Data reference period: Annual or annual average | Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 16 years old,
SDG,SDG labour market indicators,ARM,Armenia,BA:867,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2014,8.3,,,,,I11:264,Break in series: Methodology revised,R1:3513_T3:240,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,
SDG,SDG labour market indicators,ARM,Armenia,BA:867,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2015,7.8,,,,,,,R1:3513_T3:240,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old,
SDG,SDG labour market indicators,ARM,Armenia,BB:173,Household income/expenditure survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,6.1,,,,,,,S3:5_S5:38_T3:240,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 75 years old,
SDG,SDG labour market indicators,ARM,Armenia,BB:173,Household income/expenditure survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,5.7,,,,,,,S3:5_S5:38_T3:240,Data reference period: Annual or annual average | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 75 years old,
SDG,SDG labour market indicators,ARM,Armenia,BB:173,Household income/expenditure survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,7.2,,,,,,,S3:5_S5:40_T3:240,Data reference period: Annual or annual average | Population coverage: Excluding institutional population | Age coverage - maximum age: 75 years old,
SDG,SDG labour market indicators,ARM,Armenia,BB:173,Household income/expenditure survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,8.0,,,,,,,S3:5_S5:40_T3:240,Data reference period: Annual or annual average | Population coverage: Excluding institutional population | Age coverage - maximum age: 75 years old,
SDG,SDG labour market indicators,ARM,Armenia,BB:173,Household income/expenditure survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,8.3,,,,,,,S3:5_S5:40_T3:240,Data reference period: Annual or annual average | Population coverage: Excluding institutional population | Age coverage - maximum age: 75 years old,
SDG,SDG labour market indicators,ARM,Armenia,EA:868,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,10.3,,,,,,,S3:5_S5:41,Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts,
SDG,SDG labour market indicators,ARM,Armenia,EA:868,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,10.4,,,,,,,S3:5_S5:41,Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts,
SDG,SDG labour market indicators,ARM,Armenia,EA:868,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,10.1,,,,,,,S3:5_S5:41,Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts,
SDG,SDG labour market indicators,ARM,Armenia,EA:868,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,8.5,,,,,,,S3:5_S5:41,Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts,
SDG,SDG labour market indicators,ATG,Antigua and Barbuda,EA:873,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,4.6,,,,,,,S3:5,Data reference period: Annual or annual average,
SDG,SDG labour market indicators,ATG,Antigua and Barbuda,EA:873,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,4.6,,,,,,,S3:5,Data reference period: Annual or annual average,
SDG,SDG labour market indicators,ATG,Antigua and Barbuda,EA:873,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,4.6,,,,,,,S3:5,Data reference period: Annual or annual average,
SDG,SDG labour market indicators,ATG,Antigua and Barbuda,EA:873,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,4.6,,,,,,,S3:5,Data reference period: Annual or annual average,
SDG,SDG labour market indicators,ATG,Antigua and Barbuda,EA:873,Official estimate,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,4.6,,,,,,,S3:5,Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,10.9,,,,,,,,,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,10.4,,,,,,,,,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,10.5,,,,,,,R1:2382,Repository: OECD,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,10.4,,,,,,,R1:2382,Repository: OECD,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,10.2,,,,,,,R1:2382,Repository: OECD,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,9.3,,,,,,,,,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,8.9,,,,,,,,,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,8.5,,,,,,,,,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,8.4,,,,,,,,,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,8.0,,,,,,,,,
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2014,8.7,,,,,,,S3:16_S4:30_S5:38_T3:104,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old",
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2015,8.2,,,,,,,S3:16_S4:30_S5:38_T3:104,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old",
SDG,SDG labour market indicators,AUS,Australia,BA:518,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2016,8.2,,,,,,,S3:16_S4:30_S5:38_T3:104,"Data reference period: May | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 74 years old",
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2004,18.4,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2005,18.4,,,,,I11:264,Break in series: Methodology revised,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,18.9,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,18.2,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,15.7,,,,,I11:264,Break in series: Methodology revised,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,15.0,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,15.2,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,15.8,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,15.8,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,15.7,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2014,15.6,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2015,16.0,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AUT,Austria,BA:536,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2016,16.0,,,,,,,R1:2384_S3:5,Repository: Eurostat special tabulation | Data reference period: Annual or annual average,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2006,3.7,,,,,,,S3:5_S5:41,Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2007,4.8,,,,,,,S3:5_S5:41,Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2008,4.8,,,,,,,S3:5_S5:41,Data reference period: Annual or annual average | Population coverage: Excluding armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2009,5.0,,,,,,,S3:24_S5:38,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2010,4.8,,,,,,,S3:24_S5:38,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2011,4.8,,,,,,,S3:24_S5:38,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2012,4.8,,,,,,,S3:24_S5:38,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2013,5.0,,,,,,,S3:24_S5:38,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2014,4.9,,,,,,,S3:24_S5:38,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,
SDG,SDG labour market indicators,AZE,Azerbaijan,BA:125,Labour force survey,SDG_0922_NOC_RT,[9.2.2] Manufacturing employment as a proportion of total employment (%),,,NOC_VALUE,Total: Value,,,,,,,,,2015,4.9,,,,,,,S3:24_S5:38,Data reference period: End of the year | Population coverage: Excluding both institutional population and armed forces and/or conscripts,
